datetime,energy_kwh,avg_voltage,avg_intensity,avg_reactive_power,sub_metering_1,sub_metering_2,sub_metering_3,year,month,day,day_of_week,day_of_year,week_of_year,quarter,is_weekend,season,lag_1,lag_2,lag_3,lag_7,lag_14,lag_21,lag_30,rolling_mean_3,rolling_std_3,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,rolling_mean_30,rolling_std_30,ewm_7,ewm_30,anomaly_prediction,anomaly_score,cluster
2025-01-06,28.16436666666667,245.09266666666667,4.834027777777778,0.0802472222222222,0.0,254.0,12462.0,2025,1,6,0,6,2,1,0,0,26.733333333333334,32.33323333333333,31.8916,19.920633333333335,29.968133333333338,29.9515,41.11233333333333,30.31938888888889,3.1134556100779194,29.40742380952381,6.410709818551359,27.14497380952381,9.93671700742617,30.374964444444444,8.151705942760383,29.344141518211025,30.013084809517455,1,0.2585306618062677,0
2025-01-07,34.6712,246.0406388888889,5.946805555555556,0.0982666666666666,2687.0,3820.0,9979.0,2025,1,7,1,7,2,1,0,0,28.16436666666667,26.733333333333334,32.33323333333333,32.736466666666665,21.160633333333333,34.97976666666667,31.143933333333333,29.07697777777778,2.9093580533499317,30.585100000000004,4.973609543044742,27.016133333333332,9.908950955334,29.943365555555555,7.902566818690438,29.049197805324937,29.89381267126902,1,0.2412202495638019,0
2025-01-08,27.221166666666665,245.3507361111111,4.720694444444445,0.0863708333333333,2773.0,299.0,10075.0,2025,1,8,2,8,2,1,0,0,34.6712,28.16436666666667,26.733333333333334,23.444866666666663,17.685299999999998,28.949,33.385733333333334,29.8563,4.230769505394667,30.86149047619048,5.163232904041302,27.981173809523806,9.952618283992855,30.06094111111111,7.947158769234617,30.454698353993702,30.202031208606503,1,0.2581722210076217,0
2025-01-09,29.8117,244.62240972222224,5.182083333333333,0.0802583333333333,1802.0,272.0,9285.0,2025,1,9,3,9,2,1,0,0,27.221166666666665,34.6712,28.16436666666667,38.79183333333334,20.395533333333333,31.368533333333335,37.415499999999994,30.01891111111111,4.0565071785045514,31.400961904761907,4.4000433118839,28.66230714285714,9.510267066928492,29.85545555555556,7.937918577108599,29.64631543216194,30.009717367191023,1,0.2443756662709785,0
2025-01-10,35.04913333333333,244.12048611111112,6.088888888888889,0.1123152777777777,2828.0,4288.0,12539.0,2025,1,10,4,10,2,1,0,0,29.8117,27.221166666666665,34.6712,31.8916,49.53606666666667,37.4027,23.875366666666665,30.568022222222226,3.7821642805164646,30.118085714285716,2.9592414728086167,29.334890476190477,9.208840793391015,29.60199555555556,7.808541680630201,29.687661574121456,29.9969420531787,1,0.1955283281421037,0
2025-01-11,32.93313333333334,245.5315486111111,5.764722222222223,0.0994722222222222,4521.0,5301.0,5887.0,2025,1,11,5,11,2,1,1,0,35.04913333333333,29.8117,27.221166666666665,32.33323333333333,26.177366666666668,44.06016666666667,30.258899999999997,30.694,3.9878697949044097,30.569161904761906,3.4710289098653075,28.30010952380952,7.400675557179768,29.974454444444444,7.792440268901874,31.028029513924427,30.322889877704803,1,0.2217899128171213,0
2025-01-12,26.48796666666667,245.52706944444444,4.513888888888889,0.0780749999999999,0.0,261.0,12147.0,2025,1,12,6,12,2,1,1,0,32.93313333333334,35.04913333333333,29.8117,26.733333333333334,9.254633333333334,33.5968,30.426233333333336,32.59798888888889,2.634752043221418,30.654861904761905,3.5287687096853055,28.782664285714283,7.471529696845835,30.063595555555555,7.811079934056713,31.504305468776657,30.491292681293743,1,0.2363965819057714,0
2025-01-13,36.376666666666665,244.45834027777775,6.254305555555556,0.0931541666666666,1140.0,329.0,16194.0,2025,1,13,0,13,3,1,0,0,26.48796666666667,32.93313333333334,35.04913333333333,28.16436666666667,19.920633333333335,29.968133333333338,33.36866666666666,31.49007777777778,4.459282529278213,30.61980952380953,3.575128914728849,30.01361666666667,5.026216345158026,29.93232,7.837823281566856,30.25022076824916,30.233013583575868,1,0.2074330792298437,0
2025-01-14,29.692983333333338,244.60247916666668,5.1125,0.0838625,2278.5,332.0,10316.5,2025,1,14,1,14,3,1,0,0,36.376666666666665,26.48796666666667,32.93313333333334,34.6712,32.736466666666665,21.160633333333333,29.924166666666668,31.93258888888889,5.019702562053008,31.792995238095237,3.9616270234741897,31.18904761904762,4.3650202354846686,30.032586666666667,7.902274363603756,31.781832242853536,30.629378298613982,1,0.2335526501438871,0
2025-01-15,26.0678,243.02127777777775,4.520555555555556,0.0802402777777777,2731.0,390.0,9561.0,2025,1,15,2,15,3,1,0,0,29.692983333333338,36.376666666666665,26.48796666666667,27.221166666666665,23.444866666666663,17.685299999999998,29.9515,30.85253888888889,5.045297190187578,31.08182142857143,3.802467227032716,30.971655952380953,4.357807284317236,30.02488055555556,7.902496457177888,31.259620015473484,30.568965720208784,1,0.2367247559094967,0
2025-01-16,46.109233333333336,242.5689722222222,8.040555555555555,0.1249444444444444,5811.0,3158.0,15220.0,2025,1,16,3,16,3,1,0,0,26.0678,29.692983333333338,36.376666666666665,29.8117,38.79183333333334,20.395533333333333,34.97976666666667,30.712483333333335,5.229504582202566,30.91705476190476,4.01659601715996,31.159008333333336,4.055197327071175,29.89542388888889,7.935482056010016,29.961665011605113,30.278567931808215,1,0.1376399892745585,0
2025-01-17,55.297,241.63154166666664,9.578888888888889,0.1142666666666666,2477.0,3154.0,15322.0,2025,1,17,4,17,3,1,0,0,46.109233333333336,26.0678,29.692983333333338,35.04913333333333,31.8916,49.53606666666667,28.949,33.956672222222224,10.679374734484108,33.245273809523816,6.933427657023004,31.681679761904768,5.372327556439845,30.26640611111111,8.426339306867032,33.99855709203717,31.299901183519516,1,0.0651429524161629,0
2025-01-18,52.5699,242.64408333333333,9.167638888888888,0.1457222222222222,5649.0,6701.0,12727.0,2025,1,18,5,18,3,1,1,0,55.297,46.109233333333336,26.0678,32.93313333333334,32.33323333333333,26.177366666666668,31.368533333333335,42.49134444444445,14.94668435370404,36.1378261904762,10.900238669506695,33.353494047619044,8.291397512419564,31.144672777777775,9.578616865733077,39.32316781902787,32.84810110716342,1,0.0627217526820409,0
2025-01-19,28.3311,243.1261736111111,4.924444444444444,0.0828291666666666,1118.0,376.0,10279.0,2025,1,19,6,19,3,1,1,0,52.5699,55.297,46.109233333333336,26.48796666666667,26.733333333333334,9.254633333333334,37.4027,51.32537777777778,4.718621700399883,38.943078571428565,12.366272176370158,34.79897023809524,9.737683546909434,31.851384999999997,10.34700375384276,42.6348508642709,34.120475229281915,1,0.1296355482598523,0
2025-01-20,28.967133333333333,243.39985416666664,4.979722222222223,0.0929722222222222,0.0,282.0,13727.0,2025,1,20,0,20,4,1,0,0,28.3311,52.5699,55.297,36.376666666666665,28.16436666666667,19.920633333333335,44.06016666666667,45.39933333333334,14.844282079081347,39.206383333333335,12.073021550114856,34.91309642857143,9.644802310416509,31.548998333333333,10.311671143109896,39.058913148203175,33.74696714997341,1,0.1281801003846394,0
2025-01-21,28.990566666666663,244.10518749999997,4.992916666666667,0.0889194444444444,1148.0,2159.0,9830.0,2025,1,21,1,21,4,1,0,0,28.967133333333333,28.3311,52.5699,29.692983333333338,34.6712,32.736466666666665,33.5968,36.62271111111111,13.814331677417645,38.14787857142857,12.672404493815744,34.970436904761904,9.603892814891344,31.045897222222223,10.044950117654588,36.53596819448571,33.438590774706306,1,0.1380067458372039,0
2025-01-22,20.6226,244.00635416666668,3.5900000000000003,0.0802777777777777,0.0,341.0,8246.0,2025,1,22,2,22,4,1,0,0,28.990566666666663,28.967133333333333,28.3311,26.0678,27.221166666666665,23.444866666666663,29.968133333333338,28.762933333333333,0.3741621321176507,38.047533333333334,12.7530364854516,34.56467738095238,9.73659306179132,30.89235611111111,10.039816758263566,34.64961781253095,33.15162147741343,1,0.0932784860078554,0
2025-01-23,31.842266666666667,242.7689513888889,5.530833333333333,0.0877069444444444,2078.0,295.0,12146.0,2025,1,23,3,23,4,1,0,0,20.6226,28.990566666666663,28.967133333333333,46.109233333333336,29.8117,38.79183333333334,21.160633333333333,26.19343333333333,4.824497414354208,37.269647619047625,13.733888653239369,34.09335119047619,10.264803466431488,30.580838333333336,10.212977036861552,31.142863359398213,32.34329751112869,1,0.1200008236789476,0
2025-01-24,36.6795,243.25075694444448,6.391111111111112,0.1180374999999999,5096.0,4492.0,8322.0,2025,1,24,4,24,4,1,0,0,31.842266666666667,20.6226,28.990566666666663,55.297,35.04913333333333,31.8916,17.685299999999998,27.151811111111112,5.831466069745416,35.23150952380952,13.253668205272444,34.238391666666665,10.213869917226011,30.93689277777778,10.058260963839508,31.317714186215326,32.31097294051823,1,0.1248339856817039,0
2025-01-25,47.394400000000005,242.54399305555555,8.151388888888889,0.1026152777777777,3971.0,5960.0,11213.0,2025,1,25,5,25,4,1,1,0,36.6795,31.842266666666667,20.6226,52.5699,32.93313333333334,32.33323333333333,20.395533333333333,29.714788888888886,8.237149426452303,32.571866666666665,10.032573555248966,34.35484642857143,10.233101066941853,31.570032777777776,9.78957333024116,32.658160639661496,32.59281339596867,1,0.1185237908653238,0
2025-01-26,27.907866666666667,243.20027083333335,4.834444444444444,0.0786638888888888,1121.0,348.0,9821.0,2025,1,26,6,26,4,1,1,0,47.394400000000005,36.6795,31.842266666666667,28.3311,26.48796666666667,26.733333333333334,49.53606666666667,38.63872222222222,7.959027992882208,31.832509523809524,8.365353221997406,35.387794047619046,10.7931018035611,32.469995,9.96628771506453,36.342220479746125,33.5477544671965,1,0.2336572680796471,0
2025-01-27,23.7505,243.9376041666667,4.167916666666667,0.0941916666666666,896.0,278.0,6608.0,2025,1,27,0,27,5,1,0,0,27.907866666666667,47.394400000000005,36.6795,28.967133333333333,36.376666666666665,28.16436666666667,26.177366666666668,37.32725555555555,9.7594024295852,31.77204761904762,8.39635010566993,35.48921547619047,10.709384752038684,31.749055,9.458529104963738,34.23363202647626,33.18389073813005,1,0.2196475287466467,0
2025-01-28,45.36223333333333,243.03222222222223,7.830972222222223,0.0805694444444444,2301.0,6949.0,14285.0,2025,1,28,1,28,5,1,0,0,23.7505,27.907866666666667,47.394400000000005,28.990566666666663,29.692983333333338,34.6712,9.254633333333334,33.01758888888889,12.623012623526288,31.026814285714288,8.903016750785156,34.58734642857143,11.15142179787063,31.668159444444445,9.518016057639288,31.61284901985719,32.57528488405715,1,0.1497625629061699,0
2025-01-29,26.2283,243.36284722222223,4.532638888888889,0.0724347222222222,0.0,294.0,8996.0,2025,1,29,2,29,5,1,0,0,45.36223333333333,23.7505,27.907866666666667,20.6226,26.0678,27.221166666666665,19.920633333333335,32.3402,11.467385861699745,33.365623809523804,10.317056820081136,35.70657857142857,11.405837152461851,32.871746111111115,8.845199636246221,35.050195098226226,33.40024930013948,1,0.1972866532157517,0
2025-01-30,34.3173,244.28983333333332,5.917916666666666,0.0833986111111111,1622.0,280.0,12147.0,2025,1,30,3,30,5,1,0,0,26.2283,45.36223333333333,23.7505,31.842266666666667,46.109233333333336,29.8117,32.736466666666665,31.78034444444444,11.827326517543709,34.1664380952381,9.333787899196953,35.718042857142855,11.39547969504016,33.08200166666667,8.598249568523292,32.84472132366967,32.93754289367887,1,0.2116049633476809,0
2025-01-31,55.2142,242.47138194444443,9.633194444444444,0.1657722222222222,8278.0,6575.0,15309.0,2025,1,31,4,31,5,1,0,0,34.3173,26.2283,45.36223333333333,36.6795,55.297,35.04913333333333,23.444866666666663,35.30261111111111,9.604945584977091,34.52001428571428,9.277782178505738,34.8757619047619,10.99717994425388,33.13469611111111,8.600902599061152,33.21286599275225,33.026559481183455,1,0.0584027435153655,0
2025-02-01,30.786166666666663,244.80642361111111,5.3694444444444445,0.1055916666666666,3330.0,622.0,7494.0,2025,2,1,5,32,5,1,1,0,55.2142,34.3173,26.2283,47.394400000000005,52.5699,32.93313333333334,38.79183333333334,38.5866,14.957131796236908,37.16782857142857,12.185872648935934,34.86984761904762,10.985368508753496,34.19367388888889,9.294527346666095,38.713199494564186,34.458020159816776,1,0.1553114440242275,0
2025-02-02,26.721666666666668,244.8748263888889,4.581111111111111,0.0740194444444444,1159.0,232.0,10915.0,2025,2,2,6,33,5,1,1,0,30.786166666666663,55.2142,34.3173,27.907866666666667,28.3311,26.48796666666667,31.8916,40.10588888888889,13.202765775663764,34.795223809523804,11.457974117661683,33.31386666666667,9.759838027677278,33.92681833333333,9.272857309720797,36.7314412875898,34.22112638606516,1,0.1690573086850333,0
2025-02-03,31.139833333333335,244.3027222222222,5.3438888888888885,0.0854236111111111,703.0,878.0,14984.0,2025,2,3,0,34,6,1,0,0,26.721666666666668,30.786166666666663,55.2142,23.7505,28.967133333333333,36.376666666666665,32.33323333333333,37.57401111111111,15.411432058353965,34.62576666666667,11.584879885356942,33.198907142857145,9.832253891932153,33.75448722222222,9.359619345388335,34.22899763235902,33.737290275136225,1,0.1688082576104326,0
2025-02-04,41.0154,244.68669444444447,7.041388888888889,0.1052805555555555,871.0,6961.0,15960.0,2025,2,4,1,35,6,1,0,0,31.139833333333335,26.721666666666668,30.786166666666663,45.36223333333333,28.990566666666663,29.692983333333338,26.733333333333334,29.549222222222223,2.4551115743673355,35.68138571428571,10.73418710527528,33.3541,9.777314809912612,33.71470722222222,9.368400174976442,33.456706557602594,33.569712407923134,1,0.1457207066295669,0
2025-02-05,27.4848,243.85506249999997,4.7625,0.0848527777777777,1104.0,264.0,12987.0,2025,2,5,2,36,6,1,0,0,41.0154,31.139833333333335,26.721666666666668,26.2283,20.6226,26.0678,28.16436666666667,32.95896666666667,7.318445033915661,35.060409523809525,10.19289176043256,34.21301666666667,9.892006362453907,34.190776111111106,9.364279193068734,35.34637991820194,34.05007934934745,1,0.1907142953807202,0
2025-02-06,34.13993333333334,243.28893055555557,5.921666666666667,0.0881055555555555,1165.0,273.0,11716.0,2025,2,6,3,37,6,1,0,0,27.4848,41.0154,31.139833333333335,34.3173,31.842266666666667,46.109233333333336,34.6712,33.213344444444445,6.999562153158319,35.23990952380952,10.02104796504197,34.70317380952381,9.320280560183948,34.16812388888889,9.380168240682988,33.38098493865145,33.62651293971213,1,0.1935894785490388,0
2025-02-07,52.19226666666667,242.05092361111113,9.080972222222222,0.128225,6822.0,4483.0,17873.0,2025,2,7,4,38,6,1,0,0,34.13993333333334,27.4848,41.0154,55.2142,36.6795,55.297,27.221166666666665,34.21337777777777,6.76559898714189,35.21457142857143,10.023993374721218,34.86729285714286,9.286195485176846,34.150414999999995,9.379687207992372,33.57072203732192,33.65963683607478,1,0.0765350701489764,0
2025-02-08,36.3811,243.35456944444445,6.329583333333334,0.0930694444444444,5341.0,259.0,15174.0,2025,2,8,5,39,6,1,1,0,52.19226666666667,34.13993333333334,27.4848,30.786166666666663,47.394400000000005,52.5699,29.8117,37.939,12.784342295341032,34.78286666666667,9.035440117034604,35.97534761904762,10.380144409298897,34.982785,9.840251899746542,38.2261081946581,34.85529037353233,1,0.2012969739020841,0
2025-02-09,28.443966666666665,243.3219861111111,4.9655555555555555,0.0934777777777777,1063.0,228.0,9375.0,2025,2,9,6,40,6,1,1,0,36.3811,52.19226666666667,34.13993333333334,26.721666666666668,27.907866666666667,28.3311,35.04913333333333,40.90443333333333,9.83956772565642,35.58214285714286,8.868896122106117,35.18868333333334,9.852068433311732,35.201765,9.79419737362735,37.764856145993576,34.95372970427217,1,0.2072282036378828,0
2025-02-10,32.39703333333333,243.15777083333333,5.5841666666666665,0.0804388888888888,1128.0,263.0,12339.0,2025,2,10,0,41,7,1,0,0,28.443966666666665,36.3811,52.19226666666667,31.139833333333335,23.7505,28.967133333333333,32.93313333333334,39.00577777777777,12.089753442497152,35.828185714285716,8.601992714285087,35.226976190476186,9.822590384375086,34.98159277777778,9.871681950247948,35.434633776161846,34.533744992168586,1,0.2008915516235082,0
2025-02-11,43.98983333333333,242.0975625,7.73125,0.1662236111111111,2985.0,10477.0,12195.0,2025,2,11,1,42,7,1,0,0,32.39703333333333,28.443966666666665,36.3811,41.0154,45.36223333333333,28.990566666666663,26.48796666666667,32.40736666666666,3.968576756358804,36.00778571428572,8.500314086677582,35.844585714285714,9.303603742055074,34.963722777777775,9.876002284531404,34.67523366545472,34.39589262708244,1,0.1582185484840634,0
2025-02-12,32.811,242.91152777777776,5.682638888888889,0.0828361111111111,1109.0,299.0,17724.0,2025,2,12,2,43,7,1,0,0,43.98983333333333,32.39703333333333,28.443966666666665,27.4848,26.2283,20.6226,36.376666666666665,34.9436111111111,8.079745440801263,36.432704761904766,8.859129259433118,35.74655714285714,9.202284255817077,35.54711833333333,9.874992678263252,37.00388358242437,35.014856543614755,1,0.1987007021452476,0
2025-02-13,28.167033333333332,241.69333333333336,4.891805555555555,0.0758236111111111,1100.0,254.0,11554.0,2025,2,13,3,44,7,1,0,0,32.811,43.98983333333333,32.39703333333333,34.13993333333334,34.3173,31.842266666666667,29.692983333333338,36.39928888888888,6.576862156271294,37.19359047619048,8.163987421137234,36.21675,8.839559682750815,35.42826277777777,9.886115874227448,35.95566268681828,34.87267225047832,1,0.1959876985707817,0
2025-02-14,38.92193333333333,241.9453472222222,6.728194444444445,0.0824777777777777,2280.0,3256.0,18543.0,2025,2,14,4,45,7,1,0,0,28.167033333333332,32.811,43.98983333333333,52.19226666666667,55.2142,36.6795,26.0678,34.989288888888886,8.133200896485546,36.34031904761905,8.821956988733184,35.77744523809524,9.090484402263463,35.37739777777778,9.920507722291228,34.00850534844704,34.44005038485606,1,0.1785421029700649,0
2025-02-15,26.433866666666667,242.8439375,4.501388888888889,0.0791819444444444,2465.0,226.0,5234.0,2025,2,15,5,46,7,1,1,0,38.92193333333333,28.167033333333332,32.811,36.3811,30.786166666666663,47.394400000000005,46.109233333333336,33.29998888888888,5.394098729407261,34.44455714285714,5.732722553794378,34.61371190476191,7.271759402978353,35.80586888888889,9.781166327925996,35.23686234466861,34.7292041234675,1,0.2244055527089772,0
2025-02-16,21.98323333333333,242.14300694444444,3.8281944444444447,0.0776430555555555,0.0,261.0,7037.0,2025,2,16,6,47,7,1,1,0,26.433866666666667,38.92193333333333,28.167033333333332,28.443966666666665,26.721666666666668,27.907866666666667,55.297,31.17427777777777,6.765396635028823,33.02352380952381,6.370115917304298,34.30283333333333,7.536205081295887,35.15002333333334,9.725963000450944,33.036113425168125,34.19402106173841,1,0.2270671506557098,0
2025-02-17,13.2463,242.26856249999997,2.303888888888889,0.0825402777777777,0.0,278.0,3925.0,2025,2,17,0,48,8,1,0,0,21.98323333333333,26.433866666666667,38.92193333333333,32.39703333333333,31.139833333333335,23.7505,52.5699,29.113011111111103,8.78141507037151,32.1005619047619,7.510247668240115,33.96437380952381,7.995295345476466,34.039564444444444,9.235811959670896,30.272893402209423,33.40622830506712,1,0.1477923062548338,1
2025-02-18,13.774166666666668,242.23109722222225,2.3558333333333334,0.0785166666666666,0.0,297.0,5471.0,2025,2,18,1,49,8,1,0,0,13.2463,21.98323333333333,26.433866666666667,43.98983333333333,41.0154,45.36223333333333,28.3311,20.554466666666663,6.708875411555662,29.364742857142858,10.339449339512106,32.68626428571429,9.724720196510596,32.72877777777778,9.305445409798343,26.016245051657073,32.10558776925634,1,0.1216336340832928,1
2025-02-19,12.2878,241.54959027777775,2.111527777777778,0.0690125,1046.0,262.0,1796.0,2025,2,19,2,50,8,1,0,0,13.774166666666668,13.2463,21.98323333333333,32.811,27.4848,26.2283,28.967133333333333,16.334566666666664,4.899003688279431,25.04821904761905,9.488338683115211,30.740461904761904,10.614573637695548,32.24354666666667,9.903016519828636,22.95572545540947,30.922915440057,1,0.145604597559629,1
2025-02-20,31.3456,240.19070833333333,5.535,0.1021083333333333,2897.0,293.0,8768.0,2025,2,20,3,51,8,1,0,0,12.2878,13.774166666666668,13.2463,28.167033333333332,34.13993333333334,34.3173,28.990566666666663,13.102755555555554,0.7535086081723275,22.11633333333333,9.853656470719908,29.654961904761905,11.695180825596278,31.68756888888889,10.540964347004564,20.288744091557103,29.72064992779526,1,0.180916447757036,0
2025-02-21,21.9364,240.9543402777778,3.806666666666667,0.1079180555555555,2111.0,262.0,3983.0,2025,2,21,4,52,8,1,0,0,31.3456,12.2878,13.774166666666668,38.92193333333333,52.19226666666667,55.2142,20.6226,19.135855555555555,10.600033774282233,22.57041428571429,10.244448424984466,29.455366666666663,11.636447587350828,31.766070000000003,10.528948928419542,23.052958068667827,29.825485416324597,1,0.1877832782541958,1
2025-02-22,37.307966666666665,241.31630555555552,6.534722222222222,0.1221027777777777,3816.0,8576.0,7133.0,2025,2,22,5,53,8,1,1,0,21.9364,31.3456,12.2878,26.433866666666667,36.3811,30.786166666666663,31.842266666666667,21.856599999999997,9.529150604329775,20.143909523809523,7.320139600513248,27.29423333333333,9.744707194690733,31.809863333333332,10.483636105144203,22.77381855150087,29.31651216365849,1,0.1605089670096405,0
2025-02-23,45.56093333333333,241.24088194444445,7.873055555555556,0.0901388888888889,1212.0,3744.0,12471.0,2025,2,23,6,54,8,1,1,0,37.307966666666665,21.9364,31.3456,21.98323333333333,28.443966666666665,26.721666666666668,36.6795,30.196655555555555,7.749923899578572,21.697352380952378,9.65794721457795,27.360438095238095,9.81409302404414,31.992053333333335,10.53160178401081,26.40735558029232,29.832089873529988,1,0.0908365730016589,0
2025-02-24,29.719066666666667,240.8879236111111,5.167638888888889,0.0856569444444444,0.0,1602.0,14512.0,2025,2,24,0,55,9,1,0,0,45.56093333333333,37.307966666666665,21.9364,13.2463,32.39703333333333,31.139833333333335,47.394400000000005,34.9351,11.98968373093212,25.06559523809523,13.2264193613672,28.58307857142857,10.958907795699092,32.28810111111111,10.789582248108353,31.195750018552573,30.84685396771085,1,0.1293406073445139,0
2025-02-25,19.497400000000003,241.2019652777778,3.4125,0.0785208333333333,1092.0,274.0,7359.0,2025,2,25,1,56,9,1,0,0,29.719066666666667,45.56093333333333,37.307966666666665,13.774166666666668,43.98983333333333,41.0154,27.907866666666667,37.52932222222222,7.923252714800506,27.418847619047614,12.198521042654866,28.39179523809523,10.910480313076391,31.698923333333333,10.412232901427702,30.826579180581096,30.77409349667574,1,0.1292120992717372,1
2025-02-26,19.280866666666668,240.73236805555555,3.3630555555555555,0.0781944444444444,0.0,268.0,6841.0,2025,2,26,2,57,9,1,0,0,19.497400000000003,29.719066666666667,45.56093333333333,12.2878,32.811,27.4848,23.7505,31.592466666666667,13.132370811260415,28.236452380952382,11.289494859018156,26.64233571428571,10.154440112888269,31.418574444444445,10.628800207751407,27.994284385435822,30.046564883986985,1,0.1454965709165258,1
2025-02-27,33.8153,240.96568750000003,5.903472222222222,0.1403583333333333,1154.0,246.0,14831.0,2025,2,27,3,58,9,1,0,0,19.280866666666668,19.497400000000003,29.719066666666667,31.3456,28.167033333333332,34.13993333333334,45.36223333333333,22.832444444444445,5.964972413583634,29.235461904761905,9.86215854962468,25.675897619047618,10.166034221341295,31.26958666666667,10.770376174885932,25.815929955743535,29.35200370867599,1,0.2050744684576685,0
2025-02-28,27.179166666666667,242.3972777777778,4.834305555555555,0.1476305555555555,1145.0,5358.0,8006.0,2025,2,28,4,59,9,1,0,0,33.8153,19.280866666666668,19.497400000000003,21.9364,38.92193333333333,52.19226666666667,26.2283,24.19785555555556,8.329654848947328,29.58827619047619,9.993530543171431,26.07934523809524,10.38228005007689,30.88468888888889,10.450973660022134,27.81577246680765,29.63995830811625,1,0.2130519781895771,0
2025-03-01,41.20868333333333,242.14014236111112,7.230555555555555,0.1315479166666666,11224.0,2740.5,8852.0,2025,3,1,5,60,9,1,1,1,27.179166666666667,33.8153,19.280866666666668,37.307966666666665,26.433866666666667,36.3811,34.3173,26.75844444444444,7.276344787836882,30.337242857142854,9.50920482385963,25.24057619047619,9.71802716792276,30.916384444444443,10.437798456669269,27.656621016772405,29.481197557054987,1,0.1663527646221343,0
2025-03-02,24.624033333333333,242.24184722222225,4.401111111111112,0.0940027777777777,1560.0,310.0,6684.0,2025,3,2,6,61,9,1,1,1,41.20868333333333,27.179166666666667,33.8153,45.56093333333333,21.98323333333333,28.443966666666665,55.2142,34.06771666666666,7.018163584961401,30.894488095238096,10.082769379025816,26.29592023809524,10.618143634711258,31.146097222222224,10.589949062157046,31.044636595912635,30.23780954262133,1,0.1982217031277918,0
2025-03-03,30.81586666666667,242.89735416666667,5.347083333333334,0.0888222222222222,1159.0,268.0,13024.0,2025,3,3,0,62,10,1,0,1,24.624033333333333,41.20868333333333,27.179166666666667,29.719066666666667,13.2463,32.39703333333333,30.786166666666663,31.003961111111103,8.92941449997226,27.903502380952386,7.869407520067182,26.484548809523808,10.558927948088618,30.126425,9.62098176913582,29.43948578026781,29.87563043234469,1,0.2365558325356221,0
2025-03-04,30.702166666666667,242.3844861111111,5.397222222222222,0.0898847222222222,2214.0,2570.0,8393.0,2025,3,4,1,63,10,1,0,1,30.81586666666667,24.624033333333333,41.20868333333333,19.497400000000003,13.774166666666668,43.98983333333333,26.721666666666668,32.21619444444445,8.38053353430062,28.060188095238097,7.922322759846109,27.739517857142857,9.887218994773958,30.127415,9.621053525366898,29.783581001867525,29.93629083455901,1,0.238314318007308,0
2025-03-05,24.030199999999997,241.67960416666668,4.253333333333334,0.0780986111111111,0.0,271.0,9094.0,2025,3,5,2,64,10,1,0,1,30.702166666666667,30.81586666666667,24.624033333333333,19.280866666666668,12.2878,32.811,31.139833333333335,28.714022222222223,3.5424904736534777,29.66086904761905,6.979764104129715,28.948660714285715,9.047397316642916,30.260098333333335,9.599889598792757,30.013227418067313,29.985702178565955,1,0.2476856390170369,0
2025-03-06,29.724566666666664,240.7933125,5.2636111111111115,0.0895527777777777,1144.0,265.0,12056.0,2025,3,6,3,65,10,1,0,1,24.030199999999997,30.702166666666667,30.81586666666667,33.8153,31.3456,28.167033333333332,41.0154,28.516077777777777,3.8853000528106025,30.33934523809523,5.958751499597371,29.78740357142857,7.848950437424951,30.02311055555555,9.664958626541898,28.51747056355048,29.601476231561698,1,0.2538353069727218,0
2025-03-07,28.27443333333333,242.47164583333333,4.935972222222222,0.1040736111111111,1055.0,811.0,12113.0,2025,3,7,4,66,10,1,0,1,29.724566666666664,24.030199999999997,30.702166666666667,27.179166666666667,21.9364,38.92193333333333,27.4848,28.152311111111107,3.6031618683121778,29.754954761904763,5.7582610538855,29.67161547619048,7.83614197953008,29.64674944444444,9.43935379687482,28.81924458932953,29.60941754995557,1,0.2612937486293685,0
2025-03-08,39.286100000000005,242.15979166666665,6.881805555555555,0.1348513888888889,7253.0,5260.0,12691.0,2025,3,8,5,67,10,1,1,1,28.27443333333333,29.724566666666664,24.030199999999997,41.20868333333333,37.307966666666665,26.433866666666667,34.13993333333334,27.343066666666655,2.9592289256568107,29.91142142857143,5.69109404907662,30.124332142857146,7.5320637725400275,29.673070555555555,9.434216969602348,28.68304177533048,29.523289535979934,1,0.2140874542403568,0
2025-03-09,28.0926,242.48230555555557,4.904444444444445,0.0944722222222222,2001.0,369.0,10336.0,2025,3,9,6,68,10,1,1,1,39.286100000000005,28.27443333333333,29.724566666666664,24.624033333333333,45.56093333333333,21.98323333333333,52.19226666666667,32.42836666666667,5.9830679023762325,29.636766666666663,5.067210507399023,30.265627380952377,7.694002085706457,29.84460944444444,9.564127931059817,31.33380633149786,30.153148275594138,1,0.261313397828437,0
2025-03-10,30.6035,241.8284375,5.340694444444445,0.0797930555555555,0.0,281.0,11610.0,2025,3,10,0,69,11,1,0,1,28.0926,39.286100000000005,28.27443333333333,30.81586666666667,29.719066666666667,13.2463,36.3811,31.884377777777775,6.410724197115463,30.132276190476187,4.6475438201951125,29.017889285714286,6.3157278896798195,29.04128722222222,8.58425926223886,30.5235047486234,30.02020967716871,1,0.2508860018071532,0
