datetime,energy_kwh,avg_voltage,avg_intensity,avg_reactive_power,sub_metering_1,sub_metering_2,sub_metering_3,year,month,day,day_of_week,quarter,is_weekend,season,energy_kwh_lag7,energy_kwh_lag14,energy_kwh_lag30,energy_kwh_ma7,energy_kwh_ma30
2024-09-11T00:00:00.000+05:30,17.145233333333334,239.09980555555555,3.080277777777778,0.1333597222222222,1005.0,417.0,7644.0,2024,9,11,4,3,0,fall,20.420333333333335,4.470766666666666,4.8164,21.22296666666666,11.369159999999999
2024-09-12T00:00:00.000+05:30,23.2127,239.9683125,4.144583333333333,0.1238180555555555,1867.0,402.0,8738.0,2024,9,12,5,3,0,fall,14.566,4.4598,4.709733333333333,22.458209523809526,11.985925555555554
2024-09-13T00:00:00.000+05:30,27.1906,240.1245486111111,4.820138888888889,0.1293,930.0,5433.0,11807.0,2024,9,13,6,3,0,fall,31.1429,4.507066666666666,4.5043,21.893595238095237,12.742135555555555
2024-09-14T00:00:00.000+05:30,26.2721,239.8889861111111,4.734999999999999,0.1345458333333333,4673.0,445.0,6538.0,2024,9,14,7,3,1,fall,22.877599999999997,25.0405,4.5609,22.37852380952381,13.465842222222221
2024-09-15T00:00:00.000+05:30,28.295133333333336,240.25590972222224,5.071805555555556,0.0945263888888888,960.0,364.0,10322.0,2024,9,15,1,3,1,fall,21.822066666666668,20.791833333333333,4.580233333333334,23.303247619047617,14.25633888888889
2024-09-16T00:00:00.000+05:30,20.36436666666667,240.94875,3.619305555555555,0.108375,0.0,368.0,8249.0,2024,9,16,2,3,0,fall,19.327566666666662,23.069233333333333,4.579933333333333,23.451361904761907,14.782486666666667
2024-09-17T00:00:00.000+05:30,25.32016666666667,240.6566736111111,4.489722222222222,0.1230333333333333,1910.0,3727.0,9371.0,2024,9,17,3,3,0,fall,21.6794,23.141433333333335,4.562633333333333,23.97147142857143,15.474404444444447
2024-09-18T00:00:00.000+05:30,25.088166666666663,240.3271388888889,4.447361111111111,0.1315111111111111,4202.0,357.0,7991.0,2024,9,18,4,3,0,fall,17.145233333333334,20.420333333333335,4.5782,25.10617619047619,16.158070000000002
2024-09-19T00:00:00.000+05:30,25.3141,240.3571111111111,4.47875,0.1158111111111111,1569.0,351.0,12367.0,2024,9,19,5,3,0,fall,23.2127,14.566,4.474533333333333,25.406376190476188,16.852722222222226
2024-09-20T00:00:00.000+05:30,21.743333333333332,240.5941180555556,3.8055555555555554,0.108475,0.0,370.0,12477.0,2024,9,20,6,3,0,fall,27.1906,31.1429,4.354966666666667,24.628195238095238,17.432334444444447
2024-09-21T00:00:00.000+05:30,25.551166666666667,240.94015972222223,4.560277777777778,0.1432375,4010.0,2381.0,8347.0,2024,9,21,7,3,1,fall,26.2721,22.877599999999997,4.452066666666667,24.525204761904764,18.13563777777778
2024-09-22T00:00:00.000+05:30,22.642733333333336,240.2091597222222,4.012638888888889,0.105225,1014.0,2448.0,10227.0,2024,9,22,1,3,1,fall,28.295133333333336,21.822066666666668,4.244033333333333,23.717719047619045,18.74892777777778
2024-09-23T00:00:00.000+05:30,20.546466666666667,240.18336111111108,3.6841666666666666,0.1146722222222222,0.0,2168.0,7920.0,2024,9,23,2,3,0,fall,20.36436666666667,19.327566666666662,4.245266666666667,23.74373333333333,19.292301111111115
2024-09-24T00:00:00.000+05:30,28.639166666666664,240.1257916666667,5.031666666666667,0.1204666666666666,2019.0,4730.0,10548.0,2024,9,24,3,3,0,fall,25.32016666666667,21.6794,4.171633333333333,24.217876190476186,20.107885555555562
2024-09-25T00:00:00.000+05:30,18.853666666666665,240.2903263888889,3.34375,0.1206736111111111,1012.0,751.0,8485.0,2024,9,25,4,3,0,fall,25.088166666666663,17.145233333333334,4.2927333333333335,23.327233333333332,20.593250000000005
2024-09-26T00:00:00.000+05:30,23.8575,240.393625,4.239583333333333,0.146925,1221.0,370.0,10890.0,2024,9,26,5,3,0,fall,25.3141,23.2127,4.3019,23.119147619047617,21.245103333333336
2024-09-27T00:00:00.000+05:30,35.457433333333334,240.1464791666667,6.258611111111111,0.1785,4347.0,2584.0,12688.0,2024,9,27,6,3,0,fall,21.743333333333332,27.1906,4.470766666666666,25.078304761904764,22.277992222222228
2024-09-28T00:00:00.000+05:30,28.851733333333335,240.27841666666663,5.079583333333334,0.1138666666666666,1920.0,385.0,11242.0,2024,9,28,7,3,1,fall,25.551166666666667,26.2721,4.4598,25.549814285714287,23.091056666666667
2024-09-29T00:00:00.000+05:30,25.02896666666667,240.26402083333335,4.4094444444444445,0.1384944444444444,1014.0,363.0,10677.0,2024,9,29,1,3,1,fall,22.642733333333336,28.295133333333336,4.507066666666666,25.89070476190476,23.775120000000005
2024-09-30T00:00:00.000+05:30,22.916766666666668,240.58377083333335,4.0247222222222225,0.1077027777777777,998.0,360.0,7415.0,2024,9,30,2,3,0,fall,20.546466666666667,20.36436666666667,25.0405,26.229319047619047,23.70432888888889
2024-10-01T00:00:00.000+05:30,31.20606666666667,241.12861111111113,5.482083333333334,0.1258722222222222,2249.0,5800.0,10808.0,2024,10,1,3,4,0,fall,28.639166666666664,25.32016666666667,20.791833333333333,26.596019047619045,24.051470000000002
2024-10-02T00:00:00.000+05:30,22.42236666666667,240.32824305555553,3.948611111111111,0.1067194444444444,0.0,367.0,9060.0,2024,10,2,4,4,0,fall,18.853666666666665,25.088166666666663,23.069233333333333,27.105833333333333,24.02990777777778
2024-10-03T00:00:00.000+05:30,26.87633333333333,239.84200694444445,4.745694444444444,0.1101375,4801.0,349.0,9432.0,2024,10,3,5,4,0,fall,23.8575,25.3141,23.141433333333335,27.537095238095237,24.154404444444445
2024-10-04T00:00:00.000+05:30,35.00826666666667,240.1744027777778,6.144861111111111,0.1501388888888888,3462.0,629.0,12573.0,2024,10,4,6,4,0,fall,35.457433333333334,21.743333333333332,20.420333333333335,27.47292857142857,24.640668888888893
2024-10-05T00:00:00.000+05:30,25.8325,240.13754166666664,4.534166666666667,0.1015944444444444,990.0,3257.0,6071.0,2024,10,5,7,4,1,fall,28.851733333333335,25.551166666666667,14.566,27.04160952380953,25.01621888888889
2024-10-06T00:00:00.000+05:30,23.7297,239.1190763888889,4.216388888888889,0.0869472222222222,990.0,286.0,9562.0,2024,10,6,1,4,1,fall,25.02896666666667,22.642733333333336,31.1429,26.856,24.769112222222223
2024-10-07T00:00:00.000+05:30,28.776133333333338,238.85286805555555,5.166111111111111,0.1300236111111111,1016.0,419.0,9476.0,2024,10,7,2,4,0,fall,22.916766666666668,20.546466666666667,22.877599999999997,27.693052380952388,24.965730000000004
2024-10-08T00:00:00.000+05:30,31.0096,240.0490138888889,5.43125,0.1058402777777777,1044.0,5126.0,11650.0,2024,10,8,3,4,0,fall,31.20606666666667,28.639166666666664,21.822066666666668,27.664985714285717,25.271981111111113
2024-10-09T00:00:00.000+05:30,33.061366666666665,239.2754236111111,5.812361111111111,0.1263194444444444,1032.0,3064.0,11652.0,2024,10,9,4,4,0,fall,22.42236666666667,18.853666666666665,19.327566666666662,29.184842857142858,25.729774444444445
2024-10-10T00:00:00.000+05:30,25.305633333333333,239.63485416666663,4.436805555555556,0.1028083333333333,0.0,389.0,12046.0,2024,10,10,5,4,0,fall,26.87633333333333,23.8575,21.6794,28.96045714285714,25.850648888888887
2024-10-11T00:00:00.000+05:30,27.8231,239.1826180555555,4.905972222222222,0.1075333333333333,2144.0,2335.0,11373.0,2024,10,11,6,4,0,fall,35.00826666666667,35.457433333333334,17.145233333333334,27.934004761904763,26.20657777777778
2024-10-12T00:00:00.000+05:30,31.799,240.15154166666665,5.615138888888889,0.1123652777777777,2561.0,5822.0,7171.0,2024,10,12,7,4,1,fall,25.8325,28.851733333333335,23.2127,28.786361904761907,26.492787777777778
2024-10-13T00:00:00.000+05:30,24.366266666666665,240.80942361111113,4.254305555555556,0.1027041666666666,1037.0,535.0,9483.0,2024,10,13,1,4,1,fall,23.7297,25.02896666666667,27.1906,28.8773,26.39864333333333
2024-10-14T00:00:00.000+05:30,26.8176,239.21572916666668,4.730138888888889,0.1140875,1177.0,442.0,9939.0,2024,10,14,2,4,0,fall,28.776133333333338,22.916766666666668,26.2721,28.59750952380952,26.416826666666665
2024-10-15T00:00:00.000+05:30,35.94826666666667,239.5067916666667,6.328194444444445,0.1169875,1998.0,7042.0,9984.0,2024,10,15,3,4,0,fall,31.0096,31.20606666666667,28.295133333333336,29.303033333333335,26.671931111111103
2024-10-16T00:00:00.000+05:30,26.39466666666667,239.26284722222223,4.66125,0.0950277777777777,951.0,429.0,8438.0,2024,10,16,4,4,0,fall,33.061366666666665,22.42236666666667,20.36436666666667,28.350647619047617,26.87294111111111
2024-10-17T00:00:00.000+05:30,31.114766666666664,240.047625,5.475833333333333,0.1066125,2036.0,3187.0,9639.0,2024,10,17,5,4,0,fall,25.305633333333333,26.87633333333333,25.32016666666667,29.18052380952381,27.06609444444444
2024-10-18T00:00:00.000+05:30,37.319833333333335,239.8354305555556,6.547083333333333,0.1129361111111111,799.0,1655.0,12146.0,2024,10,18,6,4,0,fall,27.8231,35.00826666666667,25.088166666666663,30.537200000000002,27.473816666666668
2024-10-19T00:00:00.000+05:30,32.865566666666666,240.04254861111113,5.805277777777778,0.1261083333333333,698.0,8010.0,4600.0,2024,10,19,7,4,1,fall,31.799,25.8325,25.3141,30.68956666666666,27.72553222222222
2024-10-20T00:00:00.000+05:30,27.79256666666667,240.4324930555555,4.860277777777778,0.0957027777777777,844.0,2648.0,10475.0,2024,10,20,1,4,1,fall,24.366266666666665,23.7297,21.743333333333332,31.179038095238095,27.92717333333333
2024-10-21T00:00:00.000+05:30,34.395266666666664,239.7306875,6.080833333333333,0.1057944444444444,857.0,2663.0,11331.0,2024,10,21,2,4,0,fall,26.8176,28.776133333333338,25.551166666666667,32.261561904761905,28.221976666666663
2024-10-22T00:00:00.000+05:30,27.4335,240.8157638888889,4.836944444444445,0.1037111111111111,662.0,2542.0,8487.0,2024,10,22,3,4,0,fall,35.94826666666667,31.0096,22.642733333333336,31.045166666666667,28.381668888888886
2024-10-23T00:00:00.000+05:30,30.508233333333333,240.39904166666668,5.374583333333333,0.11195,815.0,1435.0,10587.0,2024,10,23,4,4,0,fall,26.39466666666667,33.061366666666665,20.546466666666667,31.632819047619048,28.713727777777773
2024-10-24T00:00:00.000+05:30,35.55376666666667,240.4136944444444,6.266944444444444,0.1166763888888889,7893.0,2277.0,10284.0,2024,10,24,5,4,0,fall,31.114766666666664,25.305633333333333,28.639166666666664,32.26696190476191,28.944214444444444
2024-10-25T00:00:00.000+05:30,26.632216666666668,240.8847777777778,4.639722222222222,0.0869833333333333,737.0,458.5,14185.5,2024,10,25,6,4,0,fall,37.319833333333335,27.8231,18.853666666666665,30.740159523809524,29.203499444444443
2024-10-26T00:00:00.000+05:30,8.724866666666665,242.12346527777777,1.4991666666666668,0.0802291666666666,0.0,360.0,2013.0,2024,10,26,7,4,1,fall,32.865566666666666,31.799,23.8575,27.291488095238094,28.69907833333333
2024-10-27T00:00:00.000+05:30,8.731533333333335,242.2280555555556,1.5091666666666663,0.0895680555555555,0.0,402.0,1967.0,2024,10,27,1,4,1,fall,27.79256666666667,24.366266666666665,35.457433333333334,24.568483333333337,27.808215
2024-10-28T00:00:00.000+05:30,22.1215,241.32679166666668,3.8531944444444446,0.1007472222222222,2263.0,362.0,5090.0,2024,10,28,2,4,0,fall,34.395266666666664,26.8176,28.851733333333335,22.815088095238092,27.583873888888892
2024-10-29T00:00:00.000+05:30,26.876266666666663,241.78959722222223,4.604305555555555,0.0925569444444444,1037.0,345.0,4015.0,2024,10,29,3,4,0,fall,27.4335,35.94826666666667,25.02896666666667,22.73548333333333,27.64545055555555
2024-10-30T00:00:00.000+05:30,18.31,242.08329166666667,3.2733333333333334,0.0854361111111111,0.0,345.0,2619.0,2024,10,30,4,4,0,fall,30.508233333333333,26.39466666666667,22.916766666666668,20.992878571428573,27.491891666666664
2024-10-31T00:00:00.000+05:30,21.430533333333337,241.32977083333333,3.7663888888888897,0.0724638888888888,0.0,312.0,10483.0,2024,10,31,5,4,0,fall,35.55376666666667,31.114766666666664,31.20606666666667,18.97527380952381,27.166040555555547
2024-11-01T00:00:00.000+05:30,13.841633333333334,241.8102361111111,2.625694444444445,0.0789388888888888,0.0,344.0,1939.0,2024,11,1,6,4,0,fall,26.632216666666668,37.319833333333335,22.42236666666667,17.14804761904762,26.880016111111104
2024-11-02T00:00:00.000+05:30,15.1769,242.1557430555556,2.864027777777778,0.0836611111111111,0.0,346.0,2824.0,2024,11,2,7,4,1,fall,8.724866666666665,32.865566666666666,26.87633333333333,18.069766666666666,26.490035
2024-11-03T00:00:00.000+05:30,14.126666666666669,241.7651180555556,2.665,0.0800333333333333,963.0,347.0,1892.0,2024,11,3,1,4,1,fall,8.731533333333335,27.79256666666667,35.00826666666667,18.840500000000002,25.793981666666664
2024-11-04T00:00:00.000+05:30,26.0386,240.8024444444445,4.6523611111111105,0.0843583333333333,0.0,6214.0,4106.0,2024,11,4,2,4,0,fall,22.1215,34.395266666666664,25.8325,19.400085714285716,25.800851666666663
2024-11-05T00:00:00.000+05:30,52.24883333333333,239.48077083333337,9.239166666666666,0.1790416666666666,7597.0,10409.0,8362.0,2024,11,5,3,4,0,fall,26.876266666666663,27.4335,23.7297,23.024738095238096,26.751489444444438
2024-11-06T00:00:00.000+05:30,26.47396666666667,240.39021527777777,4.726666666666667,0.1260194444444444,1033.0,430.0,6734.0,2024,11,6,4,4,0,fall,18.31,30.508233333333333,28.776133333333338,24.191019047619047,26.67475055555555
2024-11-07T00:00:00.000+05:30,26.9864,239.75178472222223,4.754583333333334,0.0763805555555555,1032.0,389.0,10421.0,2024,11,7,5,4,0,fall,21.430533333333337,35.55376666666667,31.0096,24.98471428571429,26.540643888888887
2024-11-08T00:00:00.000+05:30,28.88563333333333,239.30802777777777,5.104722222222223,0.0924777777777777,1114.0,3271.0,6069.0,2024,11,8,6,4,0,fall,13.841633333333334,26.632216666666668,33.061366666666665,27.133857142857146,26.401452777777777
2024-11-09T00:00:00.000+05:30,42.975633333333334,238.45406944444443,7.620972222222223,0.1464902777777778,6301.0,661.0,14348.0,2024,11,9,7,4,1,fall,15.1769,8.724866666666665,25.305633333333333,31.10510476190476,26.99045277777778
2024-11-10T00:00:00.000+05:30,35.24056666666667,239.63163194444445,6.218472222222222,0.1091125,1023.0,355.0,10354.0,2024,11,10,1,4,1,fall,14.126666666666669,8.731533333333335,27.8231,34.12137619047619,27.23770166666667
2024-11-11T00:00:00.000+05:30,40.9325,239.87869444444445,7.183333333333334,0.0889444444444444,2475.0,2288.0,14651.0,2024,11,11,2,4,0,fall,26.0386,22.1215,31.799,36.249076190476195,27.54215166666667
2024-11-12T00:00:00.000+05:30,36.5019,240.38623611111112,6.351388888888889,0.110525,1066.0,2745.0,9430.0,2024,11,12,3,4,0,fall,52.24883333333333,26.876266666666663,24.366266666666665,33.99951428571429,27.94667277777778
2024-11-13T00:00:00.000+05:30,20.641,241.59792361111113,3.627222222222222,0.0871,0.0,338.0,6315.0,2024,11,13,4,4,0,fall,26.47396666666667,18.31,26.8176,33.16623333333333,27.740786111111113
2024-11-14T00:00:00.000+05:30,27.02896666666667,241.02181944444445,4.7555555555555555,0.0888152777777777,2092.0,325.0,9929.0,2024,11,14,5,4,0,fall,26.9864,21.430533333333337,35.94826666666667,33.172314285714286,27.443476111111114
2024-11-15T00:00:00.000+05:30,50.52713333333334,238.63411805555555,8.963194444444444,0.1146944444444444,3952.0,3799.0,15635.0,2024,11,15,6,4,0,fall,28.88563333333333,13.841633333333334,26.39466666666667,36.263957142857144,28.247891666666668
2024-11-16T00:00:00.000+05:30,39.42386666666666,240.4941388888889,6.919027777777777,0.1132847222222222,4791.0,1829.0,8945.0,2024,11,16,7,4,1,fall,42.975633333333334,15.1769,31.114766666666664,35.75656190476191,28.524861666666666
2024-11-17T00:00:00.000+05:30,25.393933333333333,241.1349305555555,4.412083333333333,0.0825513888888888,0.0,378.0,10590.0,2024,11,17,1,4,1,fall,35.24056666666667,14.126666666666669,37.319833333333335,34.349900000000005,28.127331666666667
2024-11-18T00:00:00.000+05:30,29.15083333333333,239.90204166666663,5.141805555555555,0.0967236111111111,1079.0,369.0,11204.0,2024,11,18,2,4,0,fall,40.9325,26.0386,32.865566666666666,32.666804761904764,28.00350722222222
2024-11-19T00:00:00.000+05:30,30.670633333333335,240.5396180555555,5.412916666666667,0.1155916666666666,1737.0,3026.0,8704.0,2024,11,19,3,4,0,fall,36.5019,52.24883333333333,27.79256666666667,31.83376666666667,28.099442777777774
2024-11-20T00:00:00.000+05:30,28.2056,239.81811805555557,4.984444444444445,0.0841611111111111,1034.0,347.0,7732.0,2024,11,20,4,4,0,fall,20.641,26.47396666666667,34.395266666666664,32.91442380952382,27.893120555555548
2024-11-21T00:00:00.000+05:30,27.898833333333336,239.9283333333333,4.946527777777778,0.0885791666666666,1039.0,348.0,10396.0,2024,11,21,5,4,0,fall,27.02896666666667,26.9864,27.4335,33.038690476190474,27.90863166666666
2024-11-22T00:00:00.000+05:30,28.5228,239.7318125,5.049583333333333,0.0867138888888888,1093.0,882.0,8320.0,2024,11,22,6,4,0,fall,50.52713333333334,28.88563333333333,30.508233333333333,29.89521428571428,27.84245055555555
2024-11-23T00:00:00.000+05:30,56.790083333333335,239.15058333333337,10.050416666666669,0.1438013888888889,3631.0,8829.5,10288.5,2024,11,23,7,4,1,fall,39.42386666666666,42.975633333333334,35.55376666666667,32.37610238095238,28.550327777777774
2024-11-24T00:00:00.000+05:30,53.54996666666667,240.3594861111111,9.285416666666666,0.0844569444444444,1063.0,510.0,13378.0,2024,11,24,1,4,1,fall,25.393933333333333,35.24056666666667,26.632216666666668,36.39839285714286,29.447586111111107
2024-11-25T00:00:00.000+05:30,45.0475,240.93060416666668,7.823888888888889,0.1045583333333333,3010.0,345.0,10471.0,2024,11,25,2,4,0,fall,29.15083333333333,40.9325,8.724866666666665,38.66934523809524,30.65834055555555
2024-11-26T00:00:00.000+05:30,25.2659,242.40089583333332,4.356388888888889,0.0833305555555555,909.0,304.0,10002.0,2024,11,26,3,4,0,fall,30.670633333333335,36.5019,8.731533333333335,37.897240476190476,31.209486111111108
2024-11-27T00:00:00.000+05:30,39.3703,241.4400138888889,6.841111111111112,0.0876513888888888,2491.0,330.0,12440.0,2024,11,27,4,4,0,fall,28.2056,20.641,22.1215,39.492197619047616,31.78444611111111
2024-11-28T00:00:00.000+05:30,31.43273333333333,243.06651388888892,5.409583333333334,0.0891847222222222,1113.0,295.0,11361.0,2024,11,28,5,4,0,fall,27.898833333333336,27.02896666666667,26.876266666666663,39.99704047619047,31.936328333333332
2024-11-29T00:00:00.000+05:30,40.5778,241.24075694444448,7.0536111111111115,0.1156319444444444,5268.0,2392.0,12386.0,2024,11,29,6,4,0,fall,28.5228,50.52713333333334,18.31,41.71918333333333,32.67858833333333
2024-11-30T00:00:00.000+05:30,40.023133333333334,242.3745625,6.955555555555556,0.1186833333333333,1161.0,3481.0,11474.0,2024,11,30,7,4,1,fall,56.790083333333335,39.42386666666666,21.430533333333337,39.323904761904764,33.298341666666666
2024-12-01T00:00:00.000+05:30,26.9423,243.4458402777778,4.758472222222222,0.0824152777777777,1085.0,309.0,9013.0,2024,12,1,1,4,1,winter,53.54996666666667,25.393933333333333,13.841633333333334,35.52280952380952,33.735030555555554
2024-12-02T00:00:00.000+05:30,29.890733333333333,243.37936805555557,5.215138888888889,0.1013249999999999,0.0,304.0,11343.0,2024,12,2,2,4,0,winter,45.0475,29.15083333333333,15.1769,33.35755714285715,34.22549166666667
2024-12-03T00:00:00.000+05:30,29.25273333333333,243.38372916666668,5.069583333333333,0.0866125,1137.0,302.0,9664.0,2024,12,3,3,4,0,winter,25.2659,30.670633333333335,14.126666666666669,33.927104761904765,34.72969388888888
2024-12-04T00:00:00.000+05:30,28.9773,243.4631388888889,5.02375,0.0791597222222222,1085.0,281.0,11314.0,2024,12,4,4,4,0,winter,39.3703,28.2056,26.0386,32.44239047619048,34.82765055555556
2024-12-05T00:00:00.000+05:30,34.3103,242.9759097222222,5.967638888888889,0.0833513888888888,831.0,310.0,9852.0,2024,12,5,5,4,0,winter,31.43273333333333,27.898833333333336,52.24883333333333,32.853471428571424,34.22969944444445
2024-12-06T00:00:00.000+05:30,42.06393333333333,241.13656250000005,7.358333333333333,0.1306555555555555,4005.0,5749.0,9048.0,2024,12,6,6,4,0,winter,40.5778,28.5228,26.47396666666667,33.06577619047619,34.749365000000004
2024-12-07T00:00:00.000+05:30,41.11233333333333,242.23854166666663,7.157361111111111,0.1251555555555555,3294.0,310.0,13627.0,2024,12,7,7,4,1,winter,40.023133333333334,56.790083333333335,26.9864,33.22137619047619,35.220229444444456
2024-12-08T00:00:00.000+05:30,31.143933333333333,243.73161805555557,5.383194444444444,0.0838763888888888,1117.0,296.0,13256.0,2024,12,8,1,4,1,winter,26.9423,53.54996666666667,28.88563333333333,33.82160952380953,35.295506111111116
2024-12-09T00:00:00.000+05:30,33.385733333333334,243.5556527777778,5.757638888888889,0.092025,1985.0,2553.0,12886.0,2024,12,9,2,4,0,winter,29.890733333333333,45.0475,42.975633333333334,34.32089523809524,34.97584277777778
2024-12-10T00:00:00.000+05:30,37.415499999999994,243.39702777777777,6.443888888888889,0.1069069444444444,1128.0,4144.0,12254.0,2024,12,10,3,4,0,winter,29.25273333333333,25.2659,35.24056666666667,35.487004761904764,35.04834055555556
2024-12-11T00:00:00.000+05:30,23.875366666666665,243.41836111111112,4.121944444444445,0.0798027777777777,1160.0,273.0,7979.0,2024,12,11,4,4,0,winter,28.9773,39.3703,40.9325,34.758157142857144,34.47976944444444
2024-12-12T00:00:00.000+05:30,30.258899999999997,243.04302083333337,5.221666666666667,0.0967652777777777,1157.0,255.0,12154.0,2024,12,12,5,4,0,winter,34.3103,31.43273333333333,36.5019,34.179385714285715,34.27166944444444
2024-12-13T00:00:00.000+05:30,30.426233333333336,241.5385486111111,5.321805555555556,0.1133874999999999,2186.0,261.0,9271.0,2024,12,13,6,4,0,winter,42.06393333333333,40.5778,20.641,32.51685714285714,34.59784388888889
2024-12-14T00:00:00.000+05:30,33.36866666666666,241.6227986111111,5.8815277777777775,0.1138986111111111,3742.0,2497.0,5415.0,2024,12,14,7,4,1,winter,41.11233333333333,40.023133333333334,27.02896666666667,31.410619047619043,34.80916722222222
2024-12-15T00:00:00.000+05:30,29.924166666666668,243.0392013888889,5.190972222222222,0.0789888888888888,1178.0,252.0,9668.0,2024,12,15,1,4,1,winter,31.143933333333333,26.9423,50.52713333333334,31.236366666666665,34.12240166666666
2024-12-16T00:00:00.000+05:30,29.9515,243.87990277777777,5.192638888888888,0.0795819444444444,0.0,253.0,11334.0,2024,12,16,2,4,0,winter,33.385733333333334,29.890733333333333,39.42386666666666,30.745761904761906,33.80665611111111
2024-12-17T00:00:00.000+05:30,34.97976666666667,243.3135138888889,6.080277777777778,0.0945944444444444,4251.0,284.0,10813.0,2024,12,17,3,4,0,winter,37.415499999999994,29.25273333333333,25.393933333333333,30.3978,34.12618388888889
2024-12-18T00:00:00.000+05:30,28.949,242.8590625,4.989305555555556,0.0819930555555555,1125.0,258.0,11293.0,2024,12,18,4,4,0,winter,23.875366666666665,28.9773,29.15083333333333,31.122604761904764,34.11945611111111
2024-12-19T00:00:00.000+05:30,31.368533333333335,241.8661736111111,5.480138888888889,0.0917736111111111,1538.0,296.0,11773.0,2024,12,19,5,4,0,winter,30.258899999999997,34.3103,30.670633333333335,31.281123809523812,34.14271944444444
2024-12-20T00:00:00.000+05:30,37.4027,242.56537152777776,6.500069444444445,0.1116944444444444,1133.5,6479.0,12837.0,2024,12,20,6,4,0,winter,30.426233333333336,42.06393333333333,28.2056,32.27776190476191,34.44928944444444
2024-12-21T00:00:00.000+05:30,44.06016666666667,241.72008333333332,7.662638888888889,0.0938,1099.0,9189.0,14816.0,2024,12,21,7,4,1,winter,33.36866666666666,41.11233333333333,27.898833333333336,33.80511904761905,34.98800055555555
2024-12-22T00:00:00.000+05:30,33.5968,241.86449305555556,5.857083333333334,0.0867152777777777,2157.0,391.0,10433.0,2024,12,22,1,4,1,winter,29.924166666666668,31.143933333333333,28.5228,34.32978095238095,35.15713388888888
2024-12-23T00:00:00.000+05:30,29.968133333333338,241.7705486111111,5.250694444444444,0.1049166666666666,2666.0,2115.0,8326.0,2024,12,23,2,4,0,winter,29.9515,33.385733333333334,56.790083333333335,34.33215714285715,34.26306888888889
2024-12-24T00:00:00.000+05:30,21.160633333333333,243.960625,3.6336111111111102,0.0800819444444444,0.0,364.0,9981.0,2024,12,24,3,4,0,winter,34.97976666666667,37.415499999999994,53.54996666666667,32.357995238095235,33.18342444444444
2024-12-25T00:00:00.000+05:30,17.685299999999998,243.2330625,3.0386111111111114,0.0811680555555555,0.0,285.0,3598.0,2024,12,25,4,4,0,winter,28.949,23.875366666666665,45.0475,30.748895238095233,32.27135111111111
2024-12-26T00:00:00.000+05:30,20.395533333333333,244.35365972222223,3.500694444444445,0.0862652777777777,1121.0,279.0,7796.0,2024,12,26,5,4,0,winter,31.368533333333335,30.258899999999997,25.2659,29.18132380952381,32.109005555555555
2024-12-27T00:00:00.000+05:30,49.53606666666667,243.31189583333332,8.431805555555554,0.0820361111111111,0.0,244.0,12209.0,2024,12,27,6,4,0,winter,37.4027,30.426233333333336,39.3703,30.91466190476191,32.44786444444444
2024-12-28T00:00:00.000+05:30,26.177366666666668,244.5603819444445,4.42,0.07795,1953.0,217.0,5291.0,2024,12,28,7,4,1,winter,44.06016666666667,33.36866666666666,31.43273333333333,28.359976190476193,32.272685555555555
2024-12-29T00:00:00.000+05:30,9.254633333333334,244.95475694444443,1.5788888888888888,0.0636375,0.0,218.0,2480.0,2024,12,29,1,4,1,winter,33.5968,29.924166666666668,40.5778,24.88252380952381,31.228579999999997
2024-12-30T00:00:00.000+05:30,19.920633333333335,244.63816666666668,3.4018055555555557,0.0786152777777777,0.0,245.0,7145.0,2024,12,30,2,4,0,winter,29.968133333333338,29.9515,40.023133333333334,23.44716666666667,30.55849666666666
2024-12-31T00:00:00.000+05:30,32.736466666666665,243.29661805555557,5.6876388888888885,0.0897722222222222,2975.0,246.0,11860.0,2024,12,31,3,4,0,winter,21.160633333333333,34.97976666666667,26.9423,25.100857142857144,30.75163555555555
2025-01-01T00:00:00.000+05:30,23.444866666666663,242.8360625,4.149861111111111,0.0782416666666666,765.0,3845.0,2803.0,2025,1,1,4,1,0,winter,17.685299999999998,28.949,29.890733333333333,25.92365238095238,30.536773333333326
2025-01-02T00:00:00.000+05:30,38.79183333333334,242.7048888888889,6.737777777777778,0.1421736111111111,2417.0,6018.0,11841.0,2025,1,2,5,1,0,winter,20.395533333333333,31.368533333333335,29.25273333333333,28.55169523809524,30.854743333333328
2025-01-03T00:00:00.000+05:30,31.8916,243.68145833333332,5.530833333333333,0.1214666666666666,6440.0,328.0,10439.0,2025,1,3,6,1,0,winter,49.53606666666667,37.4027,28.9773,26.031057142857144,30.951886666666667
2025-01-04T00:00:00.000+05:30,32.33323333333333,244.8224305555555,5.633194444444444,0.1162069444444444,1457.0,5251.0,3245.0,2025,1,4,7,1,1,winter,26.177366666666668,44.06016666666667,34.3103,26.910466666666668,30.885984444444443
2025-01-05T00:00:00.000+05:30,26.733333333333334,244.83077777777777,4.6362499999999995,0.0895402777777777,1247.0,322.0,8650.0,2025,1,5,1,1,1,winter,9.254633333333334,33.5968,42.06393333333333,29.40742380952381,30.37496444444444
2025-01-06T00:00:00.000+05:30,28.16436666666667,245.09266666666667,4.834027777777778,0.0802472222222222,0.0,254.0,12462.0,2025,1,6,2,1,0,winter,19.920633333333335,29.968133333333338,41.11233333333333,30.5851,29.94336555555555
